id;project_id;bid_id;worker_id;unread_employer;unread_worker;total_messages;favorite;last_by;created;created_at
35325645;3155446;26163803;2255010;0;0;37;FALSO;worker;2025-7-3, 11:52;03/07/2025
35369467;3155446;26166125;1630483;2;0;10;FALSO;worker;2025-7-7, 14:29;07/07/2025
35391469;3155446;26181420;1130639;0;0;1;FALSO;worker;2025-7-8, 18:54;08/07/2025
35392938;3155446;26182392;9131076;0;0;1;FALSO;worker;2025-7-8, 20:52;08/07/2025
35327713;3155460;26137947;833764;0;0;12;FALSO;employer;2025-7-3, 14:04;03/07/2025
35325630;3155460;26142129;10309355;0;1;4;FALSO;employer;2025-7-3, 11:52;03/07/2025
35334386;3155460;26142381;10438934;0;0;1;FALSO;worker;2025-7-3, 22:29;03/07/2025
35329548;3155460;26144938;5105994;0;0;34;VERDADEIRO;worker;2025-7-3, 15:40;03/07/2025
35329056;3155475;26138731;879106;0;0;1;FALSO;worker;2025-7-3, 15:13;03/07/2025
35333467;3155475;26141680;1626314;0;0;1;FALSO;worker;2025-7-3, 20:39;03/07/2025
35333527;3155475;26141727;6926193;0;0;1;FALSO;worker;2025-7-3, 20:43;03/07/2025
35326089;3155493;26136859;9753868;0;0;1;FALSO;worker;2025-7-3, 12:19;03/07/2025
35327950;3155493;26138098;5177320;0;0;1;FALSO;worker;2025-7-3, 14:18;03/07/2025
35328001;3155493;26138126;4019275;0;0;1;FALSO;worker;2025-7-3, 14:21;03/07/2025
35331127;3155493;26140137;9752656;0;0;1;FALSO;worker;2025-7-3, 17:26;03/07/2025
35332282;3155493;26140911;918274;0;0;2;FALSO;worker;2025-7-3, 18:56;03/07/2025
35481900;3155493;26242713;2668828;0;0;1;FALSO;worker;2025-7-15, 20:32;15/07/2025
35325387;3155495;26136405;10442965;0;0;2;FALSO;worker;2025-7-3, 11:38;03/07/2025
35325393;3155495;26136410;4180497;0;0;1;FALSO;worker;2025-7-3, 11:38;03/07/2025
35325408;3155495;26136424;10355036;0;0;1;FALSO;worker;2025-7-3, 11:39;03/07/2025
35325425;3155495;26136439;9703115;0;0;2;FALSO;worker;2025-7-3, 11:40;03/07/2025
35325484;3155495;26136493;3132871;0;0;1;FALSO;worker;2025-7-3, 11:44;03/07/2025
35325522;3155495;26136517;3855513;0;0;6;FALSO;worker;2025-7-3, 11:46;03/07/2025
35325634;3155495;26136589;9844823;0;0;2;FALSO;worker;2025-7-3, 11:52;03/07/2025
35325696;3155495;26136618;9193244;0;0;1;FALSO;worker;2025-7-3, 11:55;03/07/2025
35325847;3155495;26136699;4620747;0;0;1;FALSO;worker;2025-7-3, 12:03;03/07/2025
35325903;3155495;26136730;5074324;0;0;1;FALSO;worker;2025-7-3, 12:07;03/07/2025
35325924;3155495;26136741;10316220;0;0;1;FALSO;worker;2025-7-3, 12:08;03/07/2025
35326074;3155495;26136845;6662092;0;0;1;FALSO;worker;2025-7-3, 12:18;03/07/2025
35326075;3155495;26136847;6044239;0;0;1;FALSO;worker;2025-7-3, 12:18;03/07/2025
35326086;3155495;26136857;8388792;0;0;1;FALSO;worker;2025-7-3, 12:19;03/07/2025
35326118;3155495;26136880;9999918;0;0;5;FALSO;worker;2025-7-3, 12:20;03/07/2025
35326532;3155495;26137157;10261283;0;0;1;FALSO;worker;2025-7-3, 12:49;03/07/2025
35326952;3155495;26137445;4414748;0;0;1;FALSO;worker;2025-7-3, 13:18;03/07/2025
35327113;3155495;26137565;384530;0;0;1;FALSO;worker;2025-7-3, 13:27;03/07/2025
35329773;3155495;26139231;5297539;0;0;1;FALSO;worker;2025-7-3, 15:55;03/07/2025
35329964;3155495;26139346;3421878;0;0;2;FALSO;worker;2025-7-3, 16:06;03/07/2025
35330654;3155495;26139789;9118899;0;0;1;FALSO;worker;2025-7-3, 16:48;03/07/2025
35349105;3155495;26152242;609860;0;0;1;FALSO;worker;2025-7-5, 11:28;05/07/2025
35403491;3155495;26189571;7200076;0;0;1;FALSO;worker;2025-7-9, 15:31;09/07/2025
35325438;3155497;26136452;9907027;0;0;1;FALSO;worker;2025-7-3, 11:40;03/07/2025
35333276;3155502;26141572;6926193;0;0;1;FALSO;worker;2025-7-3, 20:23;03/07/2025
35336842;3155502;26144078;474939;0;0;1;FALSO;worker;2025-7-4, 08:44;04/07/2025
35337088;3155502;26144228;10466326;1;0;2;FALSO;worker;2025-7-4, 09:08;04/07/2025
35418917;3155502;26199600;9144145;1;0;1;FALSO;worker;2025-7-10, 16:06;10/07/2025
35325750;3155523;26136652;4620747;0;0;1;FALSO;worker;2025-7-3, 11:59;03/07/2025
35325786;3155523;26136663;9844823;0;0;4;FALSO;worker;2025-7-3, 12:01;03/07/2025
35325902;3155523;26136729;9774223;0;0;2;FALSO;worker;2025-7-3, 12:07;03/07/2025
35325929;3155523;26136745;2888411;0;0;1;VERDADEIRO;worker;2025-7-3, 12:08;03/07/2025
35326043;3155523;26136828;9606460;0;0;1;FALSO;worker;2025-7-3, 12:16;03/07/2025
35326045;3155523;26136830;10316220;0;0;1;FALSO;worker;2025-7-3, 12:16;03/07/2025
35326148;3155523;26136898;9607968;0;0;1;FALSO;worker;2025-7-3, 12:23;03/07/2025
35326313;3155523;26137017;1248768;0;0;1;FALSO;worker;2025-7-3, 12:35;03/07/2025
35326623;3155523;26137225;3116390;0;0;1;FALSO;worker;2025-7-3, 12:55;03/07/2025
35326923;3155523;26137426;50291;0;0;1;FALSO;worker;2025-7-3, 13:16;03/07/2025
35327063;3155523;26137531;384530;0;0;1;FALSO;worker;2025-7-3, 13:25;03/07/2025
35327088;3155523;26137546;2978103;1;0;2;FALSO;worker;2025-7-3, 13:26;03/07/2025
35328284;3155523;26138258;1843633;0;0;1;FALSO;worker;2025-7-3, 14:34;03/07/2025
35328472;3155523;26138355;10512482;0;0;1;FALSO;worker;2025-7-3, 14:42;03/07/2025
35329244;3155523;26138846;5798708;0;0;1;FALSO;worker;2025-7-3, 15:23;03/07/2025
35329536;3155523;26139054;1099941;0;0;1;FALSO;worker;2025-7-3, 15:39;03/07/2025
35330484;3155523;26139684;10545895;0;0;1;FALSO;worker;2025-7-3, 16:37;03/07/2025
35330795;3155523;26139912;188466;0;0;1;FALSO;worker;2025-7-3, 17:01;03/07/2025
35326150;3155523;26140450;1751906;1;0;2;FALSO;worker;2025-7-3, 12:23;03/07/2025
35333204;3155523;26141510;5851700;0;0;2;FALSO;worker;2025-7-3, 20:16;03/07/2025
35333419;3155523;26141652;1876125;0;0;1;FALSO;worker;2025-7-3, 20:35;03/07/2025
35335904;3155523;26143346;4075081;0;0;1;FALSO;worker;2025-7-4, 04:12;04/07/2025
35336793;3155523;26144047;474939;0;0;1;FALSO;worker;2025-7-4, 08:40;04/07/2025
35337061;3155523;26144212;10466326;0;0;1;FALSO;worker;2025-7-4, 09:07;04/07/2025
35337106;3155523;26144238;6222776;0;0;1;FALSO;worker;2025-7-4, 09:10;04/07/2025
35326761;3155523;26163060;8288505;0;0;70;FALSO;worker;2025-7-3, 13:03;03/07/2025
35329868;3155523;26164027;3474083;0;0;2;FALSO;worker;2025-7-3, 16:01;03/07/2025
35325894;3155524;26136723;9703115;0;0;2;FALSO;worker;2025-7-3, 12:06;03/07/2025
35326096;3155524;26136863;9999918;0;0;2;FALSO;worker;2025-7-3, 12:19;03/07/2025
35326198;3155524;26136930;9193244;0;0;1;FALSO;worker;2025-7-3, 12:26;03/07/2025
35326437;3155524;26137098;1223360;0;0;1;FALSO;worker;2025-7-3, 12:43;03/07/2025
35326875;3155524;26137395;2978103;0;0;2;FALSO;worker;2025-7-3, 13:12;03/07/2025
35326944;3155524;26137438;10260962;0;0;1;FALSO;worker;2025-7-3, 13:17;03/07/2025
35327011;3155524;26137488;7058422;0;0;1;FALSO;worker;2025-7-3, 13:22;03/07/2025
35327045;3155524;26137514;384530;0;0;1;FALSO;worker;2025-7-3, 13:23;03/07/2025
35327820;3155524;26138006;2367975;0;0;1;FALSO;worker;2025-7-3, 14:10;03/07/2025
35333523;3155524;26141721;1626314;0;0;2;FALSO;employer;2025-7-3, 20:42;03/07/2025
35336610;3155524;26143916;3855513;0;0;5;FALSO;worker;2025-7-4, 08:16;04/07/2025
35345564;3155524;26149930;6467458;0;0;1;FALSO;worker;2025-7-4, 20:32;04/07/2025
35325768;3155524;26163629;6338457;0;0;105;VERDADEIRO;worker;2025-7-3, 12:00;03/07/2025
35326262;3155555;26136970;10153480;0;0;1;FALSO;worker;2025-7-3, 12:31;03/07/2025
35326280;3155555;26136990;3045678;1;0;1;FALSO;worker;2025-7-3, 12:32;03/07/2025
35326318;3155571;26137023;10092325;0;0;3;FALSO;worker;2025-7-3, 12:35;03/07/2025
35326648;3155597;26137242;5314688;1;0;1;FALSO;worker;2025-7-3, 12:56;03/07/2025
35326869;3155597;26137389;616838;3;0;3;FALSO;worker;2025-7-3, 13:12;03/07/2025
35327491;3155597;26137813;5973733;1;0;1;FALSO;worker;2025-7-3, 13:52;03/07/2025
35328385;3155597;26138293;585238;1;0;1;FALSO;worker;2025-7-3, 14:37;03/07/2025
35328674;3155597;26138485;8765901;1;0;1;FALSO;worker;2025-7-3, 14:53;03/07/2025
35329633;3155597;26139123;335607;1;0;1;FALSO;worker;2025-7-3, 15:45;03/07/2025
35336586;3155597;26143898;7797431;1;0;1;FALSO;worker;2025-7-4, 08:14;04/07/2025
35341103;3155597;26146955;9438375;1;0;1;FALSO;worker;2025-7-4, 13:53;04/07/2025
35330004;3155633;26139386;7451188;0;0;3;FALSO;worker;2025-7-3, 16:09;03/07/2025
35332721;3155633;26141175;6926193;0;0;4;FALSO;worker;2025-7-3, 19:30;03/07/2025
35337680;3155633;26144635;9985279;0;0;28;FALSO;employer;2025-7-4, 09:57;04/07/2025
35337758;3155633;26144689;9109976;0;0;1;FALSO;worker;2025-7-4, 10:04;04/07/2025
35339377;3155633;26145727;741125;0;0;1;FALSO;worker;2025-7-4, 11:55;04/07/2025
35328533;3155633;26146087;5089261;0;0;14;FALSO;worker;2025-7-3, 14:46;03/07/2025
35487423;3155633;26246436;2084401;0;0;4;FALSO;worker;2025-7-16, 10:22;16/07/2025
35487426;3155633;26246439;4592683;0;0;1;FALSO;worker;2025-7-16, 10:22;16/07/2025
35487629;3155633;26246552;10487151;0;0;1;FALSO;worker;2025-7-16, 10:34;16/07/2025
35494846;3155633;26251366;10216652;0;0;2;FALSO;worker;2025-7-16, 17:09;16/07/2025
35503540;3155633;26257234;4443314;0;0;1;FALSO;worker;2025-7-17, 11:14;17/07/2025
35492992;3155633;26260827;3443645;0;0;6;FALSO;worker;2025-7-16, 15:16;16/07/2025
35487147;3155633;26261320;2796918;0;0;4;FALSO;worker;2025-7-16, 10:08;16/07/2025
35514183;3155633;26263993;2644573;0;0;1;FALSO;worker;2025-7-18, 02:17;18/07/2025
35520063;3155633;26267803;999209;0;0;1;FALSO;worker;2025-7-18, 14:21;18/07/2025
35524536;3155633;26270726;1809067;0;0;1;FALSO;worker;2025-7-18, 21:11;18/07/2025
35533318;3155633;26276478;1138705;0;0;1;FALSO;worker;2025-7-20, 09:55;20/07/2025
35327293;3155646;26137690;7055883;0;0;1;FALSO;worker;2025-7-3, 13:40;03/07/2025
35331110;3155646;26140124;6926193;0;0;1;FALSO;worker;2025-7-3, 17:24;03/07/2025
35333246;3155646;26141551;2016061;0;0;1;FALSO;worker;2025-7-3, 20:21;03/07/2025
35335457;3155646;26143079;944327;0;0;1;FALSO;worker;2025-7-4, 01:31;04/07/2025
35341325;3155646;26147123;7846370;0;0;2;FALSO;worker;2025-7-4, 14:10;04/07/2025
35344727;3155646;26149299;1896301;1;0;2;FALSO;worker;2025-7-4, 18:57;04/07/2025
35327594;3155680;26137864;5089261;1;0;9;FALSO;worker;2025-7-3, 13:57;03/07/2025
35327616;3155680;26137878;7671294;1;0;1;FALSO;worker;2025-7-3, 13:58;03/07/2025
35327582;3155680;26138160;8939101;0;0;136;FALSO;worker;2025-7-3, 13:56;03/07/2025
35327521;3155684;26137830;9999918;0;0;5;FALSO;worker;2025-7-3, 13:53;03/07/2025
35327657;3155684;26137909;4246969;0;0;1;FALSO;worker;2025-7-3, 14:02;03/07/2025
35328450;3155684;26138337;879106;0;0;1;FALSO;worker;2025-7-3, 14:40;03/07/2025
35337470;3155684;26144468;1302379;0;0;1;FALSO;worker;2025-7-4, 09:43;04/07/2025
35327510;3155684;26152713;1223360;0;0;1;FALSO;worker;2025-7-3, 13:52;03/07/2025
35327643;3155693;26137900;7708307;1;0;10;FALSO;worker;2025-7-3, 14:01;03/07/2025
35327804;3155693;26137995;5466117;1;0;2;FALSO;worker;2025-7-3, 14:09;03/07/2025
35327877;3155693;26138038;9751713;0;0;1;FALSO;worker;2025-7-3, 14:13;03/07/2025
35327633;3155693;26138241;384519;0;0;8;FALSO;worker;2025-7-3, 14:00;03/07/2025
35328319;3155693;26138265;5858329;0;0;19;FALSO;worker;2025-7-3, 14:35;03/07/2025
35328601;3155693;26138445;7284656;0;0;1;FALSO;worker;2025-7-3, 14:50;03/07/2025
35329297;3155693;26138887;9994998;0;0;1;FALSO;worker;2025-7-3, 15:26;03/07/2025
35329517;3155693;26139040;7450919;0;0;1;FALSO;worker;2025-7-3, 15:38;03/07/2025
35337503;3155693;26144487;8050187;1;0;1;FALSO;worker;2025-7-4, 09:45;04/07/2025
35328056;3155701;26138157;10183626;0;0;4;FALSO;worker;2025-7-3, 14:24;03/07/2025
35328072;3155701;26138161;4484086;0;0;3;FALSO;worker;2025-7-3, 14:25;03/07/2025
35328877;3155701;26138603;7142118;0;0;1;FALSO;worker;2025-7-3, 15:02;03/07/2025
35329022;3155701;26138703;10455002;0;0;1;FALSO;worker;2025-7-3, 15:11;03/07/2025
35328433;3155701;26138767;6856981;0;0;7;FALSO;worker;2025-7-3, 14:39;03/07/2025
35330144;3155701;26139492;5314688;0;0;22;VERDADEIRO;worker;2025-7-3, 16:18;03/07/2025
35335693;3155701;26143221;4075081;1;0;1;FALSO;worker;2025-7-4, 02:56;04/07/2025
35336587;3155701;26143899;7797431;1;0;1;FALSO;worker;2025-7-4, 08:15;04/07/2025
35336615;3155701;26143921;474939;0;0;1;FALSO;worker;2025-7-4, 08:17;04/07/2025
35336963;3155701;26144158;419380;0;0;1;FALSO;worker;2025-7-4, 09:00;04/07/2025
35337688;3155701;26144641;1240635;0;0;1;FALSO;worker;2025-7-4, 09:58;04/07/2025
35339982;3155701;26146146;9438375;0;0;1;FALSO;worker;2025-7-4, 12:33;04/07/2025
35349672;3155701;26152616;5208307;0;0;1;FALSO;worker;2025-7-5, 12:43;05/07/2025
35327843;3155716;26138020;9703115;0;0;2;FALSO;worker;2025-7-3, 14:11;03/07/2025
35327879;3155716;26138041;530778;0;0;1;FALSO;worker;2025-7-3, 14:13;03/07/2025
35328084;3155716;26138170;4246969;0;0;1;FALSO;worker;2025-7-3, 14:25;03/07/2025
35328138;3155716;26138194;879106;0;0;1;FALSO;worker;2025-7-3, 14:28;03/07/2025
35328167;3155716;26138204;5871553;0;0;1;FALSO;worker;2025-7-3, 14:29;03/07/2025
35328315;3155716;26138263;10493108;0;0;1;FALSO;worker;2025-7-3, 14:35;03/07/2025
35329659;3155716;26139160;8244777;2;0;2;FALSO;worker;2025-7-3, 15:47;03/07/2025
35329848;3155716;26139278;3474083;1;0;1;FALSO;worker;2025-7-3, 15:59;03/07/2025
35330058;3155716;26139429;530331;0;0;1;FALSO;worker;2025-7-3, 16:12;03/07/2025
35330545;3155716;26139729;6244551;0;0;2;FALSO;worker;2025-7-3, 16:41;03/07/2025
35330800;3155716;26139916;7321164;1;0;1;FALSO;worker;2025-7-3, 17:01;03/07/2025
35331736;3155716;26140547;10176306;0;0;1;FALSO;worker;2025-7-3, 18:14;03/07/2025
35333051;3155716;26141396;5851700;2;0;2;FALSO;worker;2025-7-3, 20:03;03/07/2025
35333540;3155716;26141740;1626314;0;0;1;FALSO;worker;2025-7-3, 20:44;03/07/2025
35333592;3155734;26141779;6926193;0;0;1;FALSO;worker;2025-7-3, 20:50;03/07/2025
35336549;3155734;26143872;9834547;0;0;1;FALSO;worker;2025-7-4, 08:10;04/07/2025
35328988;3155790;26138683;7142118;0;0;1;FALSO;worker;2025-7-3, 15:09;03/07/2025
35330208;3155790;26139521;9815920;0;0;1;FALSO;worker;2025-7-3, 16:20;03/07/2025
35330213;3155790;26139524;10335164;0;0;4;FALSO;worker;2025-7-3, 16:21;03/07/2025
35330639;3155790;26139779;7029626;0;0;1;FALSO;worker;2025-7-3, 16:47;03/07/2025
35332158;3155790;26140824;9681041;0;0;1;FALSO;worker;2025-7-3, 18:47;03/07/2025
35328720;3155801;26138507;4240575;0;0;2;FALSO;worker;2025-7-3, 14:56;03/07/2025
35329026;3155801;26138706;34247;0;0;1;FALSO;worker;2025-7-3, 15:11;03/07/2025
35329156;3155801;26138796;10550951;1;0;1;FALSO;worker;2025-7-3, 15:19;03/07/2025
35329677;3155801;26139164;6448251;1;0;1;FALSO;worker;2025-7-3, 15:49;03/07/2025
35329750;3155801;26139218;496838;0;0;1;FALSO;worker;2025-7-3, 15:54;03/07/2025
35330531;3155801;26139722;9107265;0;0;1;FALSO;worker;2025-7-3, 16:40;03/07/2025
35330597;3155801;26139753;859698;0;0;1;FALSO;worker;2025-7-3, 16:44;03/07/2025
35330942;3155801;26140013;8192268;1;0;1;FALSO;worker;2025-7-3, 17:11;03/07/2025
35330964;3155801;26140029;8816543;0;0;1;FALSO;worker;2025-7-3, 17:13;03/07/2025
35330976;3155801;26140036;10254479;0;0;1;FALSO;worker;2025-7-3, 17:14;03/07/2025
35331357;3155801;26140281;714220;0;0;1;FALSO;worker;2025-7-3, 17:45;03/07/2025
35332971;3155801;26141344;1443446;0;0;1;FALSO;worker;2025-7-3, 19:57;03/07/2025
35334369;3155801;26142370;6753114;0;0;0;FALSO;worker;2025-7-3, 22:26;03/07/2025
35339316;3155801;26145696;1630483;0;0;2;FALSO;worker;2025-7-4, 11:52;04/07/2025
35340613;3155801;26146551;8757507;1;0;1;FALSO;worker;2025-7-4, 13:16;04/07/2025
35342892;3155801;26148189;4711089;0;0;0;FALSO;worker;2025-7-4, 16:07;04/07/2025
35347687;3155801;26151275;8965749;1;0;1;FALSO;worker;2025-7-5, 05:35;05/07/2025
35384039;3155801;26176277;694616;1;0;2;FALSO;worker;2025-7-8, 12:11;08/07/2025
35333187;3155804;26141493;6869051;0;0;3;FALSO;worker;2025-7-3, 20:14;03/07/2025
35334178;3155804;26142200;9744446;0;0;1;FALSO;worker;2025-7-3, 21:58;03/07/2025
35338050;3155804;26144834;6309637;0;0;2;FALSO;worker;2025-7-4, 10:21;04/07/2025
35339560;3155804;26145856;5134502;0;0;1;FALSO;worker;2025-7-4, 12:06;04/07/2025
35344406;3155804;26149089;1343127;0;0;1;FALSO;worker;2025-7-4, 18:22;04/07/2025
35350221;3155804;26152953;5799634;0;0;1;FALSO;worker;2025-7-5, 13:56;05/07/2025
35353819;3155804;26155294;3919942;2;0;2;FALSO;worker;2025-7-6, 02:06;06/07/2025
35329408;3155845;26138960;3094698;0;0;1;FALSO;worker;2025-7-3, 15:32;03/07/2025
35329449;3155845;26138983;5636468;0;0;1;VERDADEIRO;worker;2025-7-3, 15:34;03/07/2025
35329532;3155845;26139051;4820675;1;0;29;VERDADEIRO;worker;2025-7-3, 15:39;03/07/2025
35329470;3155868;26139000;7058422;0;0;4;FALSO;worker;2025-7-3, 15:35;03/07/2025
35329632;3155868;26139122;652842;0;0;1;FALSO;worker;2025-7-3, 15:45;03/07/2025
35329445;3155868;26139802;7946760;0;0;18;FALSO;employer;2025-7-3, 15:34;03/07/2025
35329984;3155869;26139366;8965749;0;0;3;FALSO;worker;2025-7-3, 16:07;03/07/2025
35329529;3155869;26139499;90831;0;0;15;FALSO;worker;2025-7-3, 15:39;03/07/2025
35335622;3155869;26143166;1995880;0;0;1;FALSO;worker;2025-7-4, 02:17;04/07/2025
35355744;3155869;26156557;8755813;1;0;1;FALSO;worker;2025-7-6, 12:48;06/07/2025
35330226;3155886;26139526;5886564;1;0;2;FALSO;worker;2025-7-3, 16:21;03/07/2025
35332269;3155941;26140903;2833421;0;0;3;FALSO;worker;2025-7-3, 18:55;03/07/2025
35335572;3155941;26143131;1701690;0;0;1;FALSO;worker;2025-7-4, 02:03;04/07/2025
35335746;3155941;26143255;1635096;0;0;2;FALSO;worker;2025-7-4, 03:10;04/07/2025
35335820;3155941;26143304;2938206;0;0;1;FALSO;worker;2025-7-4, 03:42;04/07/2025
35341789;3155941;26147434;4630998;0;0;3;FALSO;worker;2025-7-4, 14:41;04/07/2025
35344590;3155941;26149202;7891298;0;0;1;FALSO;worker;2025-7-4, 18:39;04/07/2025
35350049;3155941;26152846;10563810;0;0;1;FALSO;worker;2025-7-5, 13:28;05/07/2025
35351912;3155941;26154024;9774244;0;0;1;FALSO;worker;2025-7-5, 18:21;05/07/2025
35354080;3155941;26155415;9974450;0;0;1;FALSO;worker;2025-7-6, 06:10;06/07/2025
35355737;3155941;26156549;8755813;0;0;4;FALSO;employer;2025-7-6, 12:47;06/07/2025
35369408;3155941;26166076;1630483;0;0;7;FALSO;worker;2025-7-7, 14:26;07/07/2025
35391444;3155941;26181402;1130639;0;0;19;FALSO;worker;2025-7-8, 18:51;08/07/2025
35330319;3155951;26139581;5858329;0;0;3;FALSO;worker;2025-7-3, 16:26;03/07/2025
35330346;3155951;26139603;6574153;0;0;4;FALSO;worker;2025-7-3, 16:28;03/07/2025
35330349;3155951;26139604;5466117;0;0;1;FALSO;worker;2025-7-3, 16:28;03/07/2025
35330404;3155951;26139630;6039741;0;0;1;FALSO;worker;2025-7-3, 16:31;03/07/2025
35330805;3155951;26139920;7284656;0;0;1;FALSO;worker;2025-7-3, 17:02;03/07/2025
35331164;3155951;26140160;6405557;0;0;2;FALSO;worker;2025-7-3, 17:29;03/07/2025
35331761;3155951;26140555;7397183;0;0;1;FALSO;worker;2025-7-3, 18:16;03/07/2025
35333367;3155951;26141619;2271106;0;0;1;FALSO;worker;2025-7-3, 20:30;03/07/2025
35334889;3155951;26142726;6442566;0;0;1;FALSO;worker;2025-7-3, 23:43;03/07/2025
35337465;3155951;26144464;8050187;0;0;10;FALSO;employer;2025-7-4, 09:43;04/07/2025
35366849;3155978;26164278;57;0;0;1;FALSO;worker;2025-7-7, 12:19;07/07/2025
35391421;3155978;26181387;1130639;0;0;1;FALSO;worker;2025-7-8, 18:50;08/07/2025
35331346;3155993;26140272;9876182;0;0;14;FALSO;worker;2025-7-3, 17:44;03/07/2025
35333483;3155993;26141694;9911090;0;0;1;FALSO;worker;2025-7-3, 20:39;03/07/2025
35333535;3155993;26141735;3170734;3;0;4;FALSO;worker;2025-7-3, 20:43;03/07/2025
35336484;3155993;26143809;117966;0;0;1;FALSO;worker;2025-7-4, 07:58;04/07/2025
35332755;3156016;26141197;4019275;0;0;1;FALSO;worker;2025-7-3, 19:34;03/07/2025
35359411;3156016;26159117;1138705;1;0;1;FALSO;worker;2025-7-6, 21:13;06/07/2025
35331804;3156017;26140578;4441586;0;0;1;FALSO;worker;2025-7-3, 18:20;03/07/2025
35331944;3156017;26140663;324717;0;0;1;FALSO;worker;2025-7-3, 18:29;03/07/2025
35332619;3156017;26141115;6126761;0;0;1;FALSO;worker;2025-7-3, 19:21;03/07/2025
35333248;3156017;26141553;8505226;0;0;1;FALSO;worker;2025-7-3, 20:21;03/07/2025
35334323;3156017;26142333;4198204;0;0;4;FALSO;worker;2025-7-3, 22:21;03/07/2025
35334575;3156017;26142518;10044377;0;0;1;FALSO;worker;2025-7-3, 22:56;03/07/2025
35335741;3156017;26143257;227066;0;0;2;FALSO;worker;2025-7-4, 03:09;04/07/2025
35335750;3156017;26143259;9528633;1;0;1;FALSO;worker;2025-7-4, 03:12;04/07/2025
35335920;3156017;26143356;10609934;0;0;1;FALSO;worker;2025-7-4, 04:20;04/07/2025
35335995;3156017;26143413;8594153;1;0;1;FALSO;worker;2025-7-4, 05:04;04/07/2025
35336235;3156017;26143618;9698775;0;0;1;FALSO;worker;2025-7-4, 06:33;04/07/2025
35336336;3156017;26143687;9041311;0;0;1;FALSO;worker;2025-7-4, 07:16;04/07/2025
35338366;3156017;26145080;8549318;0;0;1;FALSO;worker;2025-7-4, 10:46;04/07/2025
35340657;3156017;26146589;5445509;0;0;1;FALSO;worker;2025-7-4, 13:20;04/07/2025
35341379;3156017;26147163;926088;0;0;4;FALSO;worker;2025-7-4, 14:13;04/07/2025
35344457;3156017;26149118;8953816;0;0;1;FALSO;worker;2025-7-4, 18:27;04/07/2025
35347376;3156017;26151065;10323410;1;0;1;FALSO;worker;2025-7-5, 02:45;05/07/2025
35348275;3156017;26151673;10236756;1;0;1;FALSO;worker;2025-7-5, 09:06;05/07/2025
35351694;3156017;26153861;10565217;1;0;1;FALSO;worker;2025-7-5, 17:42;05/07/2025
35353319;3156017;26154933;6222776;0;0;1;FALSO;worker;2025-7-5, 22:38;05/07/2025
35356962;3156017;26157409;7320210;0;0;1;FALSO;worker;2025-7-6, 15:31;06/07/2025
35361007;3156017;26160217;5541022;1;0;1;FALSO;worker;2025-7-7, 01:55;07/07/2025
35372040;3156017;26167950;1788329;1;0;1;FALSO;worker;2025-7-7, 16:19;07/07/2025
35331614;3156030;26140455;9560088;1;0;3;FALSO;worker;2025-7-3, 18:06;03/07/2025
35331950;3156030;26140669;9522283;0;0;1;FALSO;worker;2025-7-3, 18:29;03/07/2025
35332216;3156030;26140864;4828061;0;0;1;FALSO;worker;2025-7-3, 18:50;03/07/2025
35332586;3156030;26141096;2673521;2;0;16;FALSO;worker;2025-7-3, 19:18;03/07/2025
35332665;3156030;26141142;8375862;2;0;4;FALSO;worker;2025-7-3, 19:24;03/07/2025
35332670;3156030;26141146;267043;4;0;9;FALSO;worker;2025-7-3, 19:24;03/07/2025
35332845;3156030;26141256;6856981;0;0;1;FALSO;worker;2025-7-3, 19:44;03/07/2025
35333203;3156030;26141509;9900172;1;0;7;FALSO;worker;2025-7-3, 20:16;03/07/2025
35333668;3156030;26141842;8193368;0;0;1;FALSO;worker;2025-7-3, 21:01;03/07/2025
35334137;3156030;26142159;4198204;2;0;5;FALSO;worker;2025-7-3, 21:52;03/07/2025
35335946;3156030;26143381;7817011;1;0;2;FALSO;worker;2025-7-4, 04:36;04/07/2025
35335994;3156030;26143412;3194137;0;0;1;FALSO;worker;2025-7-4, 05:04;04/07/2025
35336132;3156030;26143523;347884;0;0;19;FALSO;worker;2025-7-4, 05:58;04/07/2025
35337790;3156030;26144710;231573;1;0;1;FALSO;worker;2025-7-4, 10:06;04/07/2025
35340410;3156030;26146412;3195434;1;0;1;FALSO;worker;2025-7-4, 13:02;04/07/2025
35341121;3156030;26146971;3725667;1;0;1;FALSO;worker;2025-7-4, 13:55;04/07/2025
35341278;3156030;26147090;9000205;1;0;1;FALSO;worker;2025-7-4, 14:07;04/07/2025
35343134;3156030;26148347;10274700;1;0;1;FALSO;worker;2025-7-4, 16:30;04/07/2025
35343148;3156030;26148359;9101763;1;0;1;FALSO;worker;2025-7-4, 16:33;04/07/2025
35344525;3156030;26149156;8222850;1;0;1;FALSO;worker;2025-7-4, 18:32;04/07/2025
35345029;3156030;26149528;1319962;1;0;1;FALSO;worker;2025-7-4, 19:30;04/07/2025
35351507;3156030;26153751;5001672;1;0;1;FALSO;worker;2025-7-5, 17:09;05/07/2025
35351558;3156030;26153778;10483599;1;0;1;FALSO;worker;2025-7-5, 17:15;05/07/2025
35357762;3156030;26157940;9307655;5;0;5;FALSO;worker;2025-7-6, 17:24;06/07/2025
35390407;3156030;26180688;211880;1;0;1;FALSO;worker;2025-7-8, 17:47;08/07/2025
35331864;3156038;26140615;3045678;0;0;1;FALSO;worker;2025-7-3, 18:25;03/07/2025
